ItemCode,Branch,InventoryQuantity
6406,Vancouver F&S,757
6421,Atlanta F&S,406
6421,Great Lakes CC,548
6421,Houston F&S,280
6421,Sacramento Main,3
6421,Tampa F&S,132
6421,Toronto F&S,60
6421,USD Region Offices,4808
6422,Atlanta F&S,15
6422,Baltimore F&S,27
6422,Edmonton F&S,225
6422,Great Lakes CC,44
6422,Houston F&S,367
6422,Sacramento Main,38
6422,Tampa F&S,170
6422,USD Region Offices,5
6423,Atlanta F&S,312
6423,Baltimore F&S,54
6423,Edmonton F&S,199
6423,Great Lakes CC,783
6423,Houston F&S,494
6423,Sacramento Main,33
6423,Tampa F&S,559
6423,Toronto F&S,58
6423,USD Region Offices,3338
644,Atlanta F&S,4614
644,Houston F&S,612
644,Seattle F&S,158
644,Tampa F&S,463
644,USD Region Offices,922
645,Atlanta F&S,580
645,Baltimore F&S,2
645,Edmonton F&S,2
645,Great Lakes CC,7
645,Houston F&S,779
645,Linden,7
645,Tampa F&S,1144
646,Atlanta F&S,1434
646,Edmonton F&S,111
646,Fontana,6
646,Houston F&S,436
646,Seattle F&S,163
646,Tampa F&S,1409
646,Toronto F&S,66
646,USD Region Offices,12
647,Atlanta F&S,64
647,Houston F&S,77
647,Tampa F&S,149
648,Atlanta F&S,83
648,Houston F&S,148
648,Tampa F&S,67
649,Atlanta F&S,2
649,Tampa F&S,4
65,Sacramento Main,2
65,Seattle F&S,180
650,Atlanta F&S,1614
650,Baltimore F&S,32
650,Edmonton F&S,14
650,Fontana,11
650,Great Lakes CC,56
650,Houston F&S,317
650,Montreal F&S,75
650,Seattle F&S,74
650,Tampa F&S,2070
650,Toronto F&S,120
6501,Atlanta F&S,42
6501,Baltimore F&S,1
6501,Fontana,22
6501,Great Lakes CC,74
6501,Houston F&S,58
6501,Sacramento Main,9
6501,Seattle F&S,6
6501,Tampa F&S,60
6501,Toronto F&S,32
6501,USD Region Offices,268
6502,Atlanta F&S,31
6502,Baltimore F&S,4
6502,Fontana,59
6502,Great Lakes CC,54
6502,Houston F&S,42
6502,Sacramento Main,22
6502,Seattle F&S,4
6502,Tampa F&S,104
6502,Toronto F&S,156
6502,USD Region Offices,72
6503,Baltimore F&S,1
6503,Sacramento Main,1
6503,USD Region Offices,2
6504,Baltimore F&S,123
6504,Fontana,2
6504,Great Lakes CC,6
6504,Houston F&S,25
6504,Linden,4
6504,Sacramento Main,27
6504,Seattle F&S,4
6504,Tampa F&S,10
6504,Toronto F&S,66
6504,USD Region Offices,14
6507,Atlanta F&S,4
6507,Fontana,5
6507,Great Lakes CC,5
6507,Houston F&S,2
6507,Seattle F&S,1
6507,USD Region Offices,4
6509,Atlanta F&S,16
6509,Toronto F&S,60
6509,USD Region Offices,46
651623,Baltimore F&S,36
651659,Baltimore F&S,78
651660,Baltimore F&S,850
652,Atlanta F&S,5884
652,Fontana,79
652,Houston F&S,1877
652,Seattle F&S,359
652,Tampa F&S,6599
652,USD Region Offices,3592
6521,Atlanta F&S,811
6521,Baltimore F&S,1244
6521,Edmonton F&S,2118
6521,Fontana,376
6521,Great Lakes CC,12401
6521,Houston F&S,17479
6521,Linden,408
6521,Sacramento Main,416
6521,Seattle F&S,1237
6521,Tampa F&S,3613
6521,Toronto F&S,13598
6521,USD Region Offices,1146
653,Tampa F&S,132
6531,Atlanta F&S,8
6531,Fontana,16
6531,Great Lakes CC,12
6531,Houston F&S,14
6531,Linden,85
6531,Montreal F&S,286
6531,Sacramento Main,11
6531,Seattle F&S,58
6531,Tampa F&S,22
6531,Toronto F&S,114
6531,USD Region Offices,32
654,Atlanta F&S,7011
654,Baltimore F&S,60
654,Fontana,618
654,Great Lakes CC,12
654,Houston F&S,2895
654,Sacramento Main,196
654,Seattle F&S,443
654,Tampa F&S,6896
654,USD Region Offices,288
6541,Atlanta F&S,24
6541,Fontana,178
6541,Houston F&S,62
6541,Seattle F&S,105
6541,Tampa F&S,138
6541,Toronto F&S,52
6541,USD Region Offices,22
6542,Atlanta F&S,59
6542,Fontana,2
6542,Houston F&S,12
6542,Tampa F&S,131
656,Atlanta F&S,1661
656,Baltimore F&S,63
656,Fontana,11
656,Great Lakes CC,14
656,Houston F&S,748
656,Sacramento Main,18
656,Seattle F&S,132
656,Tampa F&S,1633
656,USD Region Offices,16
6569,Baltimore F&S,70
6569,Houston F&S,42
6569,Toronto F&S,341
657,Atlanta F&S,404
657,Houston F&S,162
657,Tampa F&S,406
657,USD Region Offices,14
658,Atlanta F&S,496
658,Houston F&S,186
658,Tampa F&S,392
658,USD Region Offices,72
6591,Baltimore F&S,2332
66,Atlanta F&S,2059
66,Baltimore F&S,1027
66,Edmonton F&S,1146
66,Fontana,1515
66,Great Lakes CC,90
66,Houston F&S,529
66,Linden,2
66,Montreal F&S,638
66,Sacramento Main,116
66,Seattle F&S,1071
66,Tampa F&S,2108
66,Toronto F&S,2178
66,USD Region Offices,32
66,Vancouver F&S,35
660,Atlanta F&S,38
660,Houston F&S,44
660,Tampa F&S,54
6601,Toronto F&S,693
6602,Atlanta F&S,601
6602,Baltimore F&S,160
6602,Edmonton F&S,366
6602,Great Lakes CC,1337
6602,Houston F&S,1350
6602,Sacramento Main,70
6602,Seattle F&S,136
6602,Tampa F&S,1216
6602,Toronto F&S,312
6602,USD Region Offices,5752
6603,Great Lakes CC,146
6603,Houston F&S,66
6603,Toronto F&S,162
6611,Toronto F&S,116
6612,Toronto F&S,696
662,Atlanta F&S,76
662,Houston F&S,160
662,Seattle F&S,5
662,USD Region Offices,152
663,USD Region Offices,60
6631,Atlanta F&S,195
6631,Baltimore F&S,10
6631,Edmonton F&S,2
6631,Fontana,8
6631,Great Lakes CC,123
6631,Houston F&S,676
6631,Linden,2
6631,Sacramento Main,6
6631,Seattle F&S,11
6631,Tampa F&S,436
6631,Toronto F&S,135
6631,USD Region Offices,1854
6632,Atlanta F&S,91
6632,Baltimore F&S,17
6632,Edmonton F&S,2
6632,Fontana,8
6632,Great Lakes CC,308
6632,Houston F&S,472
6632,Sacramento Main,6
6632,Tampa F&S,441
6632,Toronto F&S,89
6632,USD Region Offices,1178
6633,Toronto F&S,462
664,Atlanta F&S,18
664,USD Region Offices,2
6641,Atlanta F&S,1001
6641,Houston F&S,72
666,Houston F&S,166
666,Tampa F&S,35
667,Atlanta F&S,48
667,Houston F&S,86
667,Tampa F&S,31
668,Houston F&S,607
668,USD Region Offices,1440
6681,Atlanta F&S,53
6681,Great Lakes CC,185
6681,Tampa F&S,476
6682,Fontana,190
6682,Great Lakes CC,69
6682,Tampa F&S,34
6682,Toronto F&S,60
6682,USD Region Offices,10
669,Atlanta F&S,724
669,Baltimore F&S,121
669,Great Lakes CC,229
669,Houston F&S,524
669,Tampa F&S,115
6691,Atlanta F&S,921
6691,Baltimore F&S,205
6691,Edmonton F&S,592
6691,Fontana,5062
6691,Great Lakes CC,2382
6691,Houston F&S,2288
6691,Sacramento Main,64
6691,Seattle F&S,166
6691,Tampa F&S,1753
6691,Toronto F&S,96
6691,USD Region Offices,16246
6692,Atlanta F&S,222
6692,Baltimore F&S,394
6692,Edmonton F&S,791
6692,Great Lakes CC,2045
6692,Houston F&S,3992
6692,Sacramento Main,78
6692,Seattle F&S,1705
6692,Tampa F&S,1664
6692,Toronto F&S,3125
6692,USD Region Offices,419
6693,Atlanta F&S,1000
6693,Baltimore F&S,339
6693,Edmonton F&S,737
6693,Fontana,318
6693,Great Lakes CC,3162
6693,Houston F&S,3038
6693,Sacramento Main,64
6693,Seattle F&S,337
6693,Tampa F&S,2423
6693,Toronto F&S,4828
6693,USD Region Offices,1386
6694,Atlanta F&S,6030
6694,Baltimore F&S,4126
6694,Edmonton F&S,12289
6694,Fontana,8329
6694,Great Lakes CC,29718
6694,Houston F&S,30728
6694,Linden,408
6694,Sacramento Main,1552
6694,Seattle F&S,1322
6694,Tampa F&S,32210
6694,Toronto F&S,10821
6694,USD Region Offices,19797
6695,Atlanta F&S,6826
6695,Baltimore F&S,2342
6695,Edmonton F&S,12258
6695,Fontana,7647
6695,Great Lakes CC,39839
6695,Houston F&S,6023
6695,Linden,408
6695,Sacramento Main,1164
6695,Seattle F&S,1062
6695,Tampa F&S,32272
6695,Toronto F&S,17976
6695,USD Region Offices,21781
6696,Atlanta F&S,7555
6696,Baltimore F&S,3292
6696,Edmonton F&S,11889
6696,Fontana,27747
6696,Great Lakes CC,37314
6696,Houston F&S,33368
6696,Linden,408
6696,Sacramento Main,1318
6696,Seattle F&S,1468
6696,Tampa F&S,26449
6696,Toronto F&S,8669
6696,USD Region Offices,13914
6697,Atlanta F&S,1617
6697,Baltimore F&S,479
6697,Edmonton F&S,754
6697,Great Lakes CC,6843
6697,Houston F&S,4133
6697,Sacramento Main,178
6697,Seattle F&S,508
6697,Tampa F&S,4827
6697,Toronto F&S,10414
6697,USD Region Offices,8380
6698,Atlanta F&S,435
6698,Baltimore F&S,1238
6698,Edmonton F&S,5210
6698,Great Lakes CC,6284
6698,Houston F&S,8533
6698,Sacramento Main,441
6698,Seattle F&S,168
6698,Tampa F&S,7615
6698,Toronto F&S,2322
6698,USD Region Offices,886
6699,Atlanta F&S,691
6699,Baltimore F&S,111
6699,Edmonton F&S,528
6699,Fontana,40
6699,Great Lakes CC,1799
6699,Houston F&S,12518
6699,Sacramento Main,30
6699,Seattle F&S,879
6699,Tampa F&S,2054
6699,Toronto F&S,9432
6699,USD Region Offices,6964
67,Atlanta F&S,2737
67,Baltimore F&S,904
67,Edmonton F&S,164
67,Fontana,1616
67,Great Lakes CC,110
67,Houston F&S,628
67,Montreal F&S,435
67,Sacramento Main,131
67,Seattle F&S,654
67,Tampa F&S,1373
67,Toronto F&S,1324
67,USD Region Offices,144
670,Atlanta F&S,44
670,Baltimore F&S,1
670,Houston F&S,614
670,Tampa F&S,95
6701,Atlanta F&S,4159
6701,Baltimore F&S,1351
6701,Edmonton F&S,3140
6701,Great Lakes CC,12590
6701,Houston F&S,7734
6701,Sacramento Main,422
6701,Seattle F&S,1293
6701,Tampa F&S,9494
6701,Toronto F&S,4767
6701,USD Region Offices,50998
6702,Atlanta F&S,647
6702,Baltimore F&S,192
6702,Edmonton F&S,411
6702,Great Lakes CC,2098
6702,Houston F&S,2472
6702,Sacramento Main,64
6702,Seattle F&S,403
6702,Tampa F&S,1450
6702,Toronto F&S,3724
6702,USD Region Offices,10376
671,Atlanta F&S,2326
671,Houston F&S,614
671,Tampa F&S,3901
6717,Atlanta F&S,21
6717,Baltimore F&S,28
6717,Fontana,120
6717,Sacramento Main,6
6717,Seattle F&S,35
6717,Tampa F&S,1
6717,Toronto F&S,8
672,Atlanta F&S,118
672,Great Lakes CC,20
672,Houston F&S,418
6728,Baltimore F&S,10
6728,Great Lakes CC,18
6728,Linden,88
6728,Tampa F&S,1
673,Atlanta F&S,754
673,Baltimore F&S,32
673,Fontana,544
673,Great Lakes CC,254
673,Houston F&S,893
673,Sacramento Main,41
673,Seattle F&S,474
673,Tampa F&S,247
673,USD Region Offices,14
674,Atlanta F&S,676
674,Houston F&S,143
674,Seattle F&S,10
674,Tampa F&S,810
675,Atlanta F&S,2620
675,Houston F&S,2487
675,Tampa F&S,329
675,USD Region Offices,922
676,Atlanta F&S,30
676,Baltimore F&S,31
676,Houston F&S,18
676,Seattle F&S,2
676,Tampa F&S,29
6761,Baltimore F&S,6
6761,Great Lakes CC,16
6761,Sacramento Main,54
6761,USD Region Offices,94
677,Atlanta F&S,86
677,Baltimore F&S,58
677,Fontana,8
677,Houston F&S,44
677,Seattle F&S,12
677,Tampa F&S,13
678,Atlanta F&S,87
678,Baltimore F&S,4
678,Fontana,47
678,Great Lakes CC,20
678,Houston F&S,307
678,Seattle F&S,59
678,Tampa F&S,38
679,Atlanta F&S,64
679,Baltimore F&S,11
679,Fontana,40
679,Great Lakes CC,10
679,Houston F&S,144
679,Seattle F&S,75
679,Tampa F&S,26
68,Atlanta F&S,1291
68,Baltimore F&S,1015
68,Edmonton F&S,57
68,Fontana,1157
68,Great Lakes CC,145
68,Houston F&S,406
68,Montreal F&S,258
68,Sacramento Main,85
68,Seattle F&S,439
68,Tampa F&S,1790
68,Toronto F&S,402
68,USD Region Offices,12
680,Atlanta F&S,184
680,Baltimore F&S,78
680,Fontana,171
680,Great Lakes CC,94
680,Houston F&S,203
680,Sacramento Main,14
680,Seattle F&S,86
680,Tampa F&S,160
680,USD Region Offices,2
6801,Toronto F&S,7
6802,Edmonton F&S,385
6802,Toronto F&S,212
6803,Montreal F&S,50
6803,Toronto F&S,529
6803,Vancouver F&S,4
6804,Toronto F&S,395
6805,Toronto F&S,410
6806,Edmonton F&S,1
6806,Montreal F&S,13
6806,Toronto F&S,631
6807,Edmonton F&S,1
6807,Montreal F&S,13
6807,Toronto F&S,608
681,Atlanta F&S,8
681,Baltimore F&S,4
681,Fontana,7
681,Great Lakes CC,7
681,Sacramento Main,2
681,Seattle F&S,22
681,Tampa F&S,2
681,USD Region Offices,8
6811,Atlanta F&S,1243
6811,Baltimore F&S,769
6811,Edmonton F&S,200
6811,Fontana,245
6811,Great Lakes CC,2
6811,Houston F&S,1884
6811,Linden,207
6811,Montreal F&S,147
6811,Sacramento Main,3
6811,Seattle F&S,201
6811,Tampa F&S,2904
6811,Toronto F&S,4
6811,USD Region Offices,878
6811,Vancouver F&S,547
682,Atlanta F&S,295
682,Baltimore F&S,26
682,Fontana,266
682,Great Lakes CC,170
682,Houston F&S,228
682,Sacramento Main,15
682,Seattle F&S,137
682,Tampa F&S,74
682,USD Region Offices,150
6821,Seattle F&S,15
6822,Seattle F&S,47
6824,Fontana,16
6824,Seattle F&S,134
6824,Tampa F&S,20
6824,USD Region Offices,278
6825,Fontana,6
6825,Seattle F&S,72
6826,Fontana,12
6826,Seattle F&S,74
6826,Tampa F&S,19
6826,USD Region Offices,346
6827,Fontana,152
6827,Seattle F&S,120
6827,Tampa F&S,132
6828,Fontana,22
6828,Seattle F&S,260
6828,Tampa F&S,47
6828,USD Region Offices,580
6829,Fontana,6
6829,Seattle F&S,96
6829,USD Region Offices,20
683,Atlanta F&S,90
683,Baltimore F&S,65
683,Fontana,71
683,Great Lakes CC,17
683,Houston F&S,75
683,Sacramento Main,3
683,Seattle F&S,85
683,Tampa F&S,104
683,USD Region Offices,2
6830,Fontana,24
6830,Seattle F&S,114
6830,Tampa F&S,8
6830,USD Region Offices,284
684,Atlanta F&S,16
684,Fontana,4
684,Great Lakes CC,7
685,Atlanta F&S,88
685,Baltimore F&S,12
685,Fontana,181
685,Great Lakes CC,72
685,Houston F&S,85
685,Sacramento Main,6
685,Seattle F&S,43
685,Tampa F&S,33
685,Toronto F&S,1
685,USD Region Offices,4
6851,USD Region Offices,320
6852,Atlanta F&S,236
6852,Fontana,24
6852,Tampa F&S,242
687,Atlanta F&S,46
687,Baltimore F&S,5
687,Fontana,45
687,Houston F&S,10
687,Seattle F&S,23
687,Tampa F&S,37
687,USD Region Offices,2
688,Atlanta F&S,69
688,Baltimore F&S,45
688,Fontana,72
688,Great Lakes CC,12
688,Houston F&S,97
688,Sacramento Main,17
688,Seattle F&S,29
688,Tampa F&S,94
688,USD Region Offices,20
689,Atlanta F&S,62
689,Baltimore F&S,70
689,Fontana,57
689,Houston F&S,224
689,Tampa F&S,61
689,USD Region Offices,1070
69,Atlanta F&S,487
69,Baltimore F&S,229
69,Edmonton F&S,51
69,Fontana,350
69,Great Lakes CC,88
69,Houston F&S,116
69,Montreal F&S,352
69,Sacramento Main,67
69,Seattle F&S,385
69,Tampa F&S,1349
69,Toronto F&S,996
69,USD Region Offices,4
690,Atlanta F&S,64
690,Baltimore F&S,70
690,Houston F&S,79
690,Tampa F&S,32
693,Atlanta F&S,725
693,Baltimore F&S,40
693,Fontana,9
693,Houston F&S,306
693,Seattle F&S,11
693,Tampa F&S,714
693,USD Region Offices,18
6942,Houston F&S,32
6942,Tampa F&S,108
6942,Toronto F&S,469
6943,Houston F&S,112
695,Atlanta F&S,17
695,Baltimore F&S,1
695,Fontana,2
695,Houston F&S,2
695,Seattle F&S,4
695,Tampa F&S,12
696,Atlanta F&S,6
696,Baltimore F&S,10
696,Houston F&S,7
696,Seattle F&S,126
696,Tampa F&S,4
696,USD Region Offices,20
697,Atlanta F&S,48
697,Houston F&S,2
697,Seattle F&S,100
697,Tampa F&S,8
697,USD Region Offices,18
698,Atlanta F&S,21
698,Great Lakes CC,2
698,Houston F&S,52
698,Seattle F&S,21
698,Tampa F&S,8
698,USD Region Offices,50
6981,Atlanta F&S,1796
6981,Baltimore F&S,1663
6981,Edmonton F&S,263
6981,Houston F&S,783
6981,Seattle F&S,50
6981,Tampa F&S,5188
6981,Toronto F&S,554
699,Seattle F&S,14
699,USD Region Offices,4
700,Atlanta F&S,4
700,Great Lakes CC,2
700,Houston F&S,66
700,Seattle F&S,13
700,Tampa F&S,8
700,USD Region Offices,16
7001,Edmonton F&S,5
7001,Fontana,59
7001,Montreal F&S,214
7001,Seattle F&S,29
7001,Toronto F&S,130
7002,Atlanta F&S,24
7002,Edmonton F&S,3
7002,Fontana,9
7002,Montreal F&S,222
7002,Sacramento Main,2
7002,Seattle F&S,32
7002,Tampa F&S,39
7002,Toronto F&S,184
7005,Montreal F&S,19
701,Atlanta F&S,8
701,Baltimore F&S,4
701,Great Lakes CC,4
701,Houston F&S,10
701,Seattle F&S,17
701,Tampa F&S,3
701,USD Region Offices,20
7017,Atlanta F&S,23
7017,Fontana,154
7017,Houston F&S,94
7017,Montreal F&S,46
7017,Seattle F&S,26
7017,Tampa F&S,22
7017,Toronto F&S,114
7017,USD Region Offices,8
7019,Edmonton F&S,14
7019,Great Lakes CC,34
7019,Toronto F&S,110
7019,Vancouver F&S,2
702,Seattle F&S,2
702,USD Region Offices,2
7022,Atlanta F&S,24
7022,Edmonton F&S,125
7022,Fontana,7033
7022,Montreal F&S,300
7022,Toronto F&S,1922
703,Atlanta F&S,4
703,Baltimore F&S,15
703,Houston F&S,10
703,Seattle F&S,4
703,Tampa F&S,14
703,USD Region Offices,18
7031,Atlanta F&S,83
704,Atlanta F&S,3
704,Baltimore F&S,2
704,Houston F&S,14
704,Seattle F&S,2
704,USD Region Offices,14
705,Baltimore F&S,2
705,USD Region Offices,16
706,Atlanta F&S,6833
706,Baltimore F&S,499
706,Houston F&S,1222
706,Seattle F&S,149
706,Tampa F&S,8438
7062,Sacramento Main,6
707,Atlanta F&S,195
707,Houston F&S,139
707,Tampa F&S,276
7071,Atlanta F&S,2474
7071,Baltimore F&S,2136
7071,Fontana,509
7071,Great Lakes CC,562
7071,Houston F&S,983
7071,Sacramento Main,518
7071,Seattle F&S,1621
7071,Tampa F&S,2635
7071,Toronto F&S,10876
7071,USD Region Offices,306
7071,Vancouver F&S,698
71,Atlanta F&S,1138
71,Baltimore F&S,398
71,Edmonton F&S,220
71,Fontana,1253
71,Great Lakes CC,235
71,Houston F&S,620
71,Montreal F&S,1429
71,Sacramento Main,259
71,Seattle F&S,838
71,Tampa F&S,1639
71,Toronto F&S,7456
71,USD Region Offices,594
71,Vancouver F&S,4
7101,Atlanta F&S,131
7101,Tampa F&S,82
7111,Atlanta F&S,65
7111,Edmonton F&S,68
7111,Houston F&S,6
7111,Seattle F&S,22
7111,Tampa F&S,71
7111,USD Region Offices,58
7121,Baltimore F&S,86
7121,Houston F&S,228
7121,Tampa F&S,99
7131,Tampa F&S,50
7142,Atlanta F&S,624
7142,Baltimore F&S,803
7142,Edmonton F&S,58
7142,Fontana,290
7142,Great Lakes CC,534
7142,Houston F&S,2169
7142,Linden,919
7142,Sacramento Main,474
7142,Seattle F&S,175
7142,Tampa F&S,986
7142,Toronto F&S,256
7142,USD Region Offices,10
7144,Atlanta F&S,8
7144,Edmonton F&S,24
7144,Fontana,92
7144,Houston F&S,232
7144,Montreal F&S,1
7144,Sacramento Main,2
7144,Seattle F&S,33
7144,Tampa F&S,100
7144,Vancouver F&S,12
7145,Fontana,1819
7146,Atlanta F&S,415
7146,Tampa F&S,200
7147,Atlanta F&S,2
7147,Fontana,50
7147,Great Lakes CC,6
7147,Houston F&S,118
7147,Seattle F&S,37
7147,Tampa F&S,4
7147,Toronto F&S,30
7149,Edmonton F&S,11
7149,Fontana,949
7149,Houston F&S,20
7149,Montreal F&S,1
7149,Seattle F&S,23
7149,Tampa F&S,18
7149,Toronto F&S,230
7149,USD Region Offices,18
7150,Atlanta F&S,157
7150,Baltimore F&S,143
7150,Edmonton F&S,48
7150,Fontana,1120
7150,Houston F&S,1952
7150,Seattle F&S,428
7150,Tampa F&S,2213
7150,Vancouver F&S,144
7151,Atlanta F&S,128
7151,Edmonton F&S,48
7151,Fontana,2962
7151,Houston F&S,1058
7151,Seattle F&S,331
7151,Tampa F&S,952
7151,Vancouver F&S,144
7153,Atlanta F&S,978
7163,Atlanta F&S,36
7163,Houston F&S,1594
7181,Atlanta F&S,8
7181,Houston F&S,3718
7182,Atlanta F&S,947
7182,Fontana,2568
7182,Houston F&S,724
7182,Seattle F&S,1082
7182,Tampa F&S,172
7184,Atlanta F&S,195
7184,Edmonton F&S,30
7184,Fontana,1176
7184,Houston F&S,456
7184,Montreal F&S,38
7184,Sacramento Main,4
7184,Seattle F&S,208
7184,Tampa F&S,108
7184,Toronto F&S,124
7184,Vancouver F&S,24
7186,Baltimore F&S,827
7186,Edmonton F&S,4160
7186,Fontana,9319
7186,Houston F&S,4344
7186,Seattle F&S,33154
7186,Tampa F&S,154
7186,Toronto F&S,120
7187,Atlanta F&S,20
7187,Fontana,204
7187,Tampa F&S,52
7187,Toronto F&S,178
7187,USD Region Offices,20
7188,Seattle F&S,19
7189,Atlanta F&S,3
7189,Houston F&S,112
7189,Toronto F&S,4
7192,Houston F&S,90
7192,Tampa F&S,28
7192,Toronto F&S,8
7193,Atlanta F&S,14
7193,Houston F&S,18
721,Toronto F&S,832
7212,Toronto F&S,7
722,Atlanta F&S,44
722,Houston F&S,109
722,Tampa F&S,44
723,Atlanta F&S,111
723,Baltimore F&S,13
723,Fontana,152
723,Houston F&S,10
723,Tampa F&S,1163
7230264,Vancouver F&S,1000
7230433,Toronto F&S,6
7230455,Vancouver F&S,200
7238000,Baltimore F&S,451
7238000,Houston F&S,46
7238000,Montreal F&S,150
7238000,Toronto F&S,1310
7238001,Great Lakes CC,122
7238001,Houston F&S,4
7238001,Montreal F&S,750
7238001,Seattle F&S,157
7238001,Toronto F&S,1183
7238001,USD Region Offices,84
7238003,Montreal F&S,310
7238003,Toronto F&S,60
724,Atlanta F&S,49
724,Fontana,49
724,Tampa F&S,158
725,Atlanta F&S,467
725,Fontana,460
725,Houston F&S,2742
725,Seattle F&S,271
725,Tampa F&S,101
725,USD Region Offices,972
7251132,Toronto F&S,47
726,Atlanta F&S,1351
726,Fontana,118
726,Houston F&S,261
726,Seattle F&S,72
726,Tampa F&S,2979
727,Atlanta F&S,2531
727,Houston F&S,414
727,Tampa F&S,3272
727,USD Region Offices,8
7272,Baltimore F&S,1512
728,Atlanta F&S,3600
728,Fontana,70
728,Houston F&S,584
728,Seattle F&S,108
728,Tampa F&S,2254
729,Houston F&S,163
729,Tampa F&S,115
729,USD Region Offices,92
730,Atlanta F&S,964
730,Fontana,119
730,Houston F&S,649
730,Seattle F&S,11
730,Tampa F&S,310
730,USD Region Offices,78
731,Atlanta F&S,221
731,Fontana,696
731,Seattle F&S,64
731,Tampa F&S,14
732,Seattle F&S,84
734,Atlanta F&S,832
734,Fontana,48
734,Houston F&S,110
734,Seattle F&S,14
734,Tampa F&S,86
734,USD Region Offices,148
735,Atlanta F&S,233
735,Great Lakes CC,40
735,Houston F&S,70
735,Tampa F&S,40
736,Tampa F&S,78
737,Atlanta F&S,67
737,Houston F&S,8
737,Seattle F&S,57
737,Tampa F&S,37
7371,Seattle F&S,23
7372,Seattle F&S,9
738,Atlanta F&S,6767
738,Baltimore F&S,82
738,Fontana,522
738,Houston F&S,1300
738,Seattle F&S,243
738,Tampa F&S,8863
739,Atlanta F&S,9984
739,Baltimore F&S,1220
739,Fontana,2009
739,Houston F&S,2337
739,Seattle F&S,3486
739,Tampa F&S,10188
7391,Seattle F&S,11
7392,Fontana,2
7392,Seattle F&S,9
740,Atlanta F&S,657
740,Fontana,1183
740,Houston F&S,3212
740,Seattle F&S,1765
740,Tampa F&S,363
741,Atlanta F&S,287
741,Fontana,122
741,Houston F&S,2908
742,Atlanta F&S,866
743,Atlanta F&S,651
743,Baltimore F&S,32
743,Houston F&S,2443
743,Tampa F&S,1267
7431,Edmonton F&S,14
7431,Fontana,416
7431,Houston F&S,108
7431,Sacramento Main,7
7431,Seattle F&S,161
7431,Tampa F&S,107
7431,Toronto F&S,4
7433,Baltimore F&S,23
7436,Atlanta F&S,1074
7436,Baltimore F&S,1389
7436,Edmonton F&S,5970
7436,Fontana,12327
7436,Great Lakes CC,4730
7436,Houston F&S,1402
7436,Linden,100
7436,Montreal F&S,4102
7436,Sacramento Main,1916
7436,Seattle F&S,22496
7436,Tampa F&S,16896
7436,Toronto F&S,972
7436,USD Region Offices,498
7436,Vancouver F&S,3606
7437,Edmonton F&S,96
7437,Seattle F&S,11
7437,Toronto F&S,8
7437,USD Region Offices,476
7438,Baltimore F&S,590
7438,Edmonton F&S,122
7438,Houston F&S,164
7438,Montreal F&S,696
7438,Seattle F&S,9
7438,Toronto F&S,347
7438,USD Region Offices,68
744,Atlanta F&S,683
744,Fontana,100
744,Houston F&S,151
744,Seattle F&S,14
744,Tampa F&S,1178
745,Atlanta F&S,1091
745,Fontana,30
745,Great Lakes CC,28
745,Houston F&S,1217
745,Seattle F&S,295
745,Tampa F&S,1458
745,USD Region Offices,136
746,Atlanta F&S,1800
746,Fontana,328
746,Houston F&S,656
746,Seattle F&S,366
746,Tampa F&S,4127
746,USD Region Offices,158
7471,Toronto F&S,34
7481,Houston F&S,40
7481,Seattle F&S,40
7481,Toronto F&S,40
7492,Baltimore F&S,1302
7492,Edmonton F&S,32
7492,Fontana,432
7492,Sacramento Main,3584
7492,Seattle F&S,9977
7492,Vancouver F&S,5307
7511,Atlanta F&S,969
7511,Baltimore F&S,273
7511,Great Lakes CC,1999
7511,Houston F&S,560
7511,Sacramento Main,158
7511,Seattle F&S,1100
7511,Tampa F&S,2445
7511,Toronto F&S,304
7511,USD Region Offices,1216
7512,Atlanta F&S,605
7512,Baltimore F&S,274
7512,Edmonton F&S,370
7512,Great Lakes CC,1441
7512,Houston F&S,986
7512,Sacramento Main,14
7512,Tampa F&S,1207
7512,Toronto F&S,28
7512,USD Region Offices,4436
7521,USD Region Offices,6
7531,Great Lakes CC,3
7531,Seattle F&S,67
7541,Atlanta F&S,5174
7541,Baltimore F&S,1305
7541,Edmonton F&S,2182
7541,Fontana,545
7541,Great Lakes CC,773
7541,Houston F&S,5758
7541,Montreal F&S,109
7541,Sacramento Main,3334
7541,Seattle F&S,9125
7541,Tampa F&S,8367
7541,Toronto F&S,1
7541,USD Region Offices,668
7541,Vancouver F&S,5978
7551,Atlanta F&S,1293
7551,Baltimore F&S,4407
7551,Edmonton F&S,2004
7551,Fontana,6032
7551,Great Lakes CC,1544
7551,Houston F&S,1184
7551,Linden,366
7551,Montreal F&S,2753
7551,Sacramento Main,1647
7551,Seattle F&S,9749
7551,Tampa F&S,1179
7551,Toronto F&S,3891
7551,USD Region Offices,3
7551,Vancouver F&S,970
7562,Atlanta F&S,32
7562,Fontana,70
7562,Montreal F&S,81
7562,Sacramento Main,72
7562,Seattle F&S,75
7562,Tampa F&S,66
7562,Toronto F&S,408
757,Atlanta F&S,465
757,Houston F&S,94
757,Tampa F&S,583
758,Atlanta F&S,220
758,Houston F&S,64
758,Tampa F&S,192
758,USD Region Offices,50
759,Atlanta F&S,393
759,Houston F&S,84
759,Tampa F&S,438
7592,Fontana,4
