ItemCode,Branch,InventoryQuantity
10717,Fontana,1
10717,Great Lakes CC,2
10717,Sacramento Main,4
10717,Tampa F&S,2
10717,USD Region Offices,13
10719,Atlanta F&S,38
10719,Fontana,14
10719,Great Lakes CC,4
10719,Sacramento Main,8
10719,Tampa F&S,4
10719,USD Region Offices,61
10720,Atlanta F&S,106
10720,Fontana,62
10720,Great Lakes CC,18
10720,Sacramento Main,57
10720,Tampa F&S,14
10720,USD Region Offices,119
10721,Atlanta F&S,3
10721,Fontana,1
10721,Great Lakes CC,2
10721,Sacramento Main,4
10721,Seattle F&S,1
10721,Tampa F&S,2
10721,USD Region Offices,9
10722,Atlanta F&S,6
10722,Fontana,1
10722,Great Lakes CC,2
10722,Sacramento Main,2
10722,Tampa F&S,2
10722,USD Region Offices,13
10724,Sacramento Main,176
10725,Linden,31
10725,Sacramento Main,211
10727,Atlanta F&S,50
10727,Baltimore F&S,121
10727,Fontana,22
10727,Houston F&S,54
10727,USD Region Offices,29
10728,Sacramento Main,9
10730,USD Region Offices,1200
10741,Fontana,10
10741,Seattle F&S,51
10747,Baltimore F&S,2
10749,Sacramento Main,23
10750,Sacramento Main,686
10751,Houston F&S,16
10751,USD Region Offices,788
10752,Houston F&S,114
10752,USD Region Offices,776
10753,Atlanta F&S,1
10753,Baltimore F&S,1
10753,Fontana,1
10753,Linden,9
10753,Sacramento Main,10
10753,Seattle F&S,3
10754,Atlanta F&S,33
10754,Baltimore F&S,55
10754,Fontana,146
10754,Linden,86
10754,Sacramento Main,32
10754,Seattle F&S,223
10754,Tampa F&S,22
10754,USD Region Offices,500
10755,Sacramento Main,709
10757,Sacramento Main,735
10763,Linden,26
10764,Houston F&S,16
10765,Linden,56
10766,Fontana,179
10767,Atlanta F&S,600
10767,Baltimore F&S,742
10767,Fontana,758
10767,Houston F&S,954
10767,Linden,587
10767,Sacramento Main,309
10767,Seattle F&S,416
10767,Tampa F&S,425
10767,USD Region Offices,4000
10768,Atlanta F&S,350
10768,Fontana,740
10768,Houston F&S,400
10768,Linden,2000
10768,Sacramento Main,1525
10768,Seattle F&S,900
10768,Tampa F&S,600
10768,USD Region Offices,150
10769,Linden,50
10770,Sacramento Main,2
10773,Linden,1373
10777,Atlanta F&S,2180
10777,Baltimore F&S,880
10777,Fontana,7979
10777,Great Lakes CC,1309
10777,Houston F&S,1298
10777,Linden,2502
10777,Sacramento Main,4176
10777,Seattle F&S,2835
10777,Tampa F&S,1986
10777,USD Region Offices,5190
10791,Houston F&S,2
10791,Linden,13
10791,USD Region Offices,43
10792,Baltimore F&S,275
10792,Linden,229
10793,Montreal F&S,11
10793,Toronto F&S,26
10795,Toronto F&S,42
10796,Montreal F&S,2
10796,Toronto F&S,14
10797,Sacramento Main,27
10797,Seattle F&S,24
10797,Tampa F&S,5
10798,Sacramento Main,10
10798,Seattle F&S,32
108,Atlanta F&S,38
108,Baltimore F&S,1050
108,Edmonton F&S,43
108,Fontana,350
108,Houston F&S,1917
108,Montreal F&S,100
108,Sacramento Main,70
108,Seattle F&S,227
108,Toronto F&S,32
10802,USD Region Offices,1
10808,Sacramento Main,6
10811,Sacramento Main,64
10813,Fontana,13
10814,Fontana,16
10814,Sacramento Main,64
10815,Fontana,19
10816,Sacramento Main,9
10827,Great Lakes CC,12
10827,USD Region Offices,9
10828,Great Lakes CC,21
10828,USD Region Offices,43
10829,Atlanta F&S,1922
10829,Baltimore F&S,4
10829,Fontana,2214
10829,Great Lakes CC,1108
10829,Houston F&S,446
10829,Sacramento Main,2853
10829,Seattle F&S,2746
10829,Tampa F&S,935
10829,USD Region Offices,925
1083,Atlanta F&S,60
1083,Houston F&S,6
1083,Seattle F&S,10
10830,Atlanta F&S,272
10830,Baltimore F&S,908
10830,Fontana,6418
10830,Houston F&S,452
10830,Linden,3572
10830,Sacramento Main,1516
10830,Seattle F&S,163
10830,Tampa F&S,851
10830,USD Region Offices,225
1083404,Houston F&S,982
1083405,Houston F&S,4894
1083406,Houston F&S,1137
1083407,Houston F&S,1403
1083408,Houston F&S,5799
1083410,Houston F&S,302
10835,Toronto F&S,3924
10836,Houston F&S,1608
10837,Toronto F&S,20
10840,Toronto F&S,5
1084040,Fontana,46
1084040,Houston F&S,102
1084050,Fontana,8
1084050,Houston F&S,200
1084060,Fontana,16
1084060,Houston F&S,192
1084070,Fontana,18
1084070,Houston F&S,49
1084080,Fontana,6
1084080,Houston F&S,5092
10841,Toronto F&S,99
1084100,Sacramento Main,48
10842,Toronto F&S,8
10843,Toronto F&S,7
10844,Toronto F&S,15
10845,Toronto F&S,10
10846,Toronto F&S,56
10847,Toronto F&S,125
10848,Sacramento Main,1879
10848,Seattle F&S,3506
10850,Atlanta F&S,375
10850,Houston F&S,1914
10850,Tampa F&S,500
10853,Seattle F&S,114
10858,Great Lakes CC,150
10859,Great Lakes CC,10
10860,Montreal F&S,103
10860,Toronto F&S,78
10861,Montreal F&S,99
10861,Toronto F&S,41
10862,Houston F&S,1088
10866,Houston F&S,815
10894,Great Lakes CC,350
10898,USD Region Offices,5
109,Atlanta F&S,8186
109,Baltimore F&S,3154
109,Edmonton F&S,603
109,Fontana,1532
109,Great Lakes CC,161
109,Houston F&S,4019
109,Montreal F&S,1109
109,Sacramento Main,154
109,Seattle F&S,651
109,Tampa F&S,1185
109,Toronto F&S,2457
109,Vancouver F&S,12
11,Atlanta F&S,4773
11,Baltimore F&S,7135
11,Edmonton F&S,1277
11,Fontana,4765
11,Great Lakes CC,1847
11,Houston F&S,989
11,Montreal F&S,4075
11,Sacramento Main,474
11,Seattle F&S,6120
11,Tampa F&S,8947
11,Toronto F&S,17950
11,USD Region Offices,136
11,Vancouver F&S,1047
111,Atlanta F&S,8635
111,Baltimore F&S,3887
111,Edmonton F&S,2503
111,Fontana,2761
111,Great Lakes CC,278
111,Houston F&S,6142
111,Montreal F&S,1572
111,Sacramento Main,156
111,Seattle F&S,1052
111,Tampa F&S,2113
111,Toronto F&S,26438
111,USD Region Offices,4
111,Vancouver F&S,213
1119,Edmonton F&S,6
1119,Toronto F&S,8
112,Atlanta F&S,5372
112,Baltimore F&S,4421
112,Edmonton F&S,3290
112,Fontana,2737
112,Great Lakes CC,506
112,Houston F&S,2859
112,Montreal F&S,2859
112,Sacramento Main,1
112,Seattle F&S,1579
112,Tampa F&S,2435
112,Toronto F&S,26734
112,USD Region Offices,1154
112,Vancouver F&S,327
1121,Edmonton F&S,8
113,Atlanta F&S,2472
113,Baltimore F&S,2656
113,Edmonton F&S,2731
113,Fontana,3359
113,Great Lakes CC,652
113,Houston F&S,2009
113,Linden,60
113,Montreal F&S,1386
113,Sacramento Main,635
113,Seattle F&S,1201
113,Tampa F&S,3954
113,Toronto F&S,32605
113,USD Region Offices,630
113,Vancouver F&S,120
1134,Atlanta F&S,4
114,Toronto F&S,8
115,Atlanta F&S,3666
115,Baltimore F&S,3797
115,Edmonton F&S,4940
115,Fontana,2743
115,Great Lakes CC,786
115,Houston F&S,1545
115,Montreal F&S,1764
115,Sacramento Main,467
115,Seattle F&S,4277
115,Tampa F&S,3504
115,Toronto F&S,28015
115,USD Region Offices,1141
115,Vancouver F&S,298
116,Tampa F&S,6
119,Atlanta F&S,829
119,Baltimore F&S,205
119,Edmonton F&S,245
119,Fontana,1205
119,Great Lakes CC,220
119,Houston F&S,348
119,Linden,49
119,Montreal F&S,779
119,Sacramento Main,285
119,Seattle F&S,1940
119,Tampa F&S,1157
119,Toronto F&S,8465
119,USD Region Offices,2
119,Vancouver F&S,628
1191113,Sacramento Main,161
1191113,Seattle F&S,1
11FWTB2020,USD Region Offices,315
12,Atlanta F&S,7094
12,Baltimore F&S,5515
12,Edmonton F&S,2945
12,Fontana,4573
12,Great Lakes CC,2030
12,Houston F&S,2190
12,Montreal F&S,2733
12,Sacramento Main,869
12,Seattle F&S,3938
12,Tampa F&S,14476
12,Toronto F&S,26883
12,USD Region Offices,224
12,Vancouver F&S,1780
120,Seattle F&S,69
121,Baltimore F&S,15
121,Edmonton F&S,90
121,Fontana,43
121,Great Lakes CC,475
121,Houston F&S,56
121,Montreal F&S,741
121,Sacramento Main,4
121,Toronto F&S,4453
121,Vancouver F&S,40
1211950,USD Region Offices,320
122,Atlanta F&S,54
122,Baltimore F&S,14
122,Fontana,1958
122,Great Lakes CC,157
122,Houston F&S,224
122,Montreal F&S,912
122,Sacramento Main,1263
122,Seattle F&S,2790
122,Tampa F&S,256
122,Toronto F&S,4103
122,USD Region Offices,194
122,Vancouver F&S,2
1225,Toronto F&S,2262
1226,Toronto F&S,2118
123,Edmonton F&S,24
123,Fontana,2461
123,Great Lakes CC,73
123,Houston F&S,80
123,Montreal F&S,2149
123,Sacramento Main,206
123,Seattle F&S,1688
123,Tampa F&S,116
123,Toronto F&S,8016
123,USD Region Offices,824
123,Vancouver F&S,236
124,Atlanta F&S,6
124,Edmonton F&S,24
124,Fontana,397
124,Houston F&S,37
124,Linden,16
124,Montreal F&S,714
124,Sacramento Main,897
124,Seattle F&S,704
124,Toronto F&S,1673
124,USD Region Offices,74
124,Vancouver F&S,434
1241100,Houston F&S,126
1241100,USD Region Offices,62
1241105,Sacramento Main,119
1241200,Baltimore F&S,169
1241200,Edmonton F&S,187
1241200,Fontana,35
1241200,Great Lakes CC,385
1241200,Houston F&S,527
1241200,Linden,181
1241200,Sacramento Main,197
1241200,Seattle F&S,119
1241200,USD Region Offices,156
1241200,Vancouver F&S,337
1241300,Baltimore F&S,36
1241300,Edmonton F&S,157
1241300,Fontana,7
1241300,Great Lakes CC,20
1241300,Houston F&S,389
1241300,Linden,736
1241300,Sacramento Main,109
1241300,Seattle F&S,8
1241300,Tampa F&S,4
1241300,USD Region Offices,192
1241300,Vancouver F&S,374
1241400,Baltimore F&S,55
1241400,Edmonton F&S,355
1241400,Fontana,18
1241400,Great Lakes CC,52
1241400,Houston F&S,941
1241400,Linden,1086
1241400,Sacramento Main,270
1241400,Seattle F&S,49
1241400,Tampa F&S,31
1241400,USD Region Offices,134
1241400,Vancouver F&S,482
1241505,Baltimore F&S,119
1241505,Edmonton F&S,133
1241505,Great Lakes CC,70
1241505,Houston F&S,103
1241505,Linden,651
1241505,Sacramento Main,59
1241505,Seattle F&S,99
1241505,Tampa F&S,107
1241505,Vancouver F&S,261
1241600,Baltimore F&S,50
1241600,Edmonton F&S,189
1241600,Fontana,10
1241600,Great Lakes CC,6
1241600,Houston F&S,39
1241600,Linden,976
1241600,Sacramento Main,27
1241600,Seattle F&S,305
1241600,Tampa F&S,48
1241600,USD Region Offices,1
1241600,Vancouver F&S,66
1241700,Baltimore F&S,4
1241700,Edmonton F&S,58
1241700,Great Lakes CC,16
1241700,Houston F&S,133
1241700,Linden,134
1241700,Sacramento Main,187
1241700,Seattle F&S,69
1241700,Tampa F&S,56
1241800,Edmonton F&S,42
1241800,Great Lakes CC,8
1241800,Houston F&S,100
1241800,Linden,64
1241800,Sacramento Main,86
1241800,Seattle F&S,13
1241800,Tampa F&S,14
125,Baltimore F&S,50
125,Fontana,6
125,Montreal F&S,110
125,Seattle F&S,346
125,Tampa F&S,365
125,Toronto F&S,378
125,USD Region Offices,14
126,Atlanta F&S,36
126,Baltimore F&S,102
126,Fontana,283
126,Great Lakes CC,76
126,Houston F&S,98
126,Linden,120
126,Montreal F&S,1906
126,Sacramento Main,724
126,Seattle F&S,1341
126,Tampa F&S,8
126,Toronto F&S,5379
126,Vancouver F&S,840
127,Edmonton F&S,24
127,Fontana,516
127,Montreal F&S,726
127,Sacramento Main,98
127,Seattle F&S,490
127,Toronto F&S,528
127,USD Region Offices,146
127,Vancouver F&S,388
128,Atlanta F&S,45
128,Baltimore F&S,59
128,Edmonton F&S,18
128,Fontana,1881
128,Great Lakes CC,83
128,Houston F&S,28
128,Montreal F&S,533
128,Sacramento Main,576
128,Seattle F&S,962
128,Tampa F&S,134
128,Toronto F&S,5138
128,USD Region Offices,362
128,Vancouver F&S,213
129,Atlanta F&S,7
129,Baltimore F&S,145
129,Tampa F&S,12
129,Toronto F&S,2091
13,Atlanta F&S,1024
13,Baltimore F&S,39
13,Edmonton F&S,1536
13,Toronto F&S,19020
13,USD Region Offices,214
130,Baltimore F&S,72
130,Edmonton F&S,78
130,Fontana,4816
130,Great Lakes CC,136
130,Houston F&S,346
130,Montreal F&S,8576
130,Sacramento Main,1584
130,Seattle F&S,4547
130,Tampa F&S,120
130,Toronto F&S,19475
130,USD Region Offices,150
130,Vancouver F&S,2648
131,Fontana,467
131,Great Lakes CC,24
131,Houston F&S,49
131,Montreal F&S,474
131,Sacramento Main,103
131,Seattle F&S,532
131,Toronto F&S,3876
131,Vancouver F&S,443
132,Seattle F&S,5
132,Toronto F&S,86
133,Seattle F&S,48
133,Toronto F&S,133
134,Seattle F&S,35
134,Toronto F&S,166
135,Montreal F&S,59
135,Seattle F&S,8
135,Toronto F&S,1514
136,Edmonton F&S,13
136,Fontana,1290
136,Houston F&S,204
136,Montreal F&S,914
136,Sacramento Main,76
136,Seattle F&S,585
136,Tampa F&S,24
136,Toronto F&S,5828
136,USD Region Offices,114
136,Vancouver F&S,65
137,Atlanta F&S,31
137,Edmonton F&S,18
137,Fontana,29
137,Houston F&S,29
137,Montreal F&S,25
137,Sacramento Main,16
137,Tampa F&S,237
137,Toronto F&S,473
137,Vancouver F&S,8
138,Vancouver F&S,1
139,Atlanta F&S,20
139,Edmonton F&S,3
139,Fontana,109
139,Houston F&S,16
139,Montreal F&S,6
139,Sacramento Main,18
139,Seattle F&S,89
139,Tampa F&S,2
139,Toronto F&S,350
139,USD Region Offices,54
139,Vancouver F&S,2
14,Atlanta F&S,6035
14,Baltimore F&S,6046
14,Edmonton F&S,4907
14,Fontana,5042
14,Great Lakes CC,1893
14,Houston F&S,3432
14,Montreal F&S,3305
14,Sacramento Main,678
14,Seattle F&S,7181
14,Tampa F&S,8655
14,Toronto F&S,37160
14,USD Region Offices,90
14,Vancouver F&S,1486
140,Atlanta F&S,14
140,Edmonton F&S,7
140,Fontana,102
140,Montreal F&S,47
140,Sacramento Main,12
140,Seattle F&S,73
140,Tampa F&S,25
140,Toronto F&S,399
140,USD Region Offices,10
140,Vancouver F&S,13
141,Atlanta F&S,20
141,Fontana,2
141,Montreal F&S,34
141,Sacramento Main,3
141,Seattle F&S,62
141,Toronto F&S,185
142,Atlanta F&S,31
142,Tampa F&S,4
143,Toronto F&S,2
144,Atlanta F&S,8
144,Baltimore F&S,9
144,Edmonton F&S,8
144,Fontana,462
144,Great Lakes CC,47
144,Houston F&S,74
144,Montreal F&S,141
144,Sacramento Main,84
144,Seattle F&S,242
144,Toronto F&S,2495
144,USD Region Offices,30
144,Vancouver F&S,75
145,Sacramento Main,23
145,Toronto F&S,2
1453200,Fontana,5
1453200,Houston F&S,2100
1453200,Sacramento Main,498
1454500,Houston F&S,46
146,Edmonton F&S,2
146,Fontana,89
146,Great Lakes CC,4
146,Montreal F&S,254
146,Seattle F&S,110
146,Toronto F&S,642
15,Atlanta F&S,3130
15,Baltimore F&S,5619
15,Edmonton F&S,9051
15,Fontana,2096
15,Great Lakes CC,1042
15,Houston F&S,1390
15,Montreal F&S,1937
15,Sacramento Main,304
15,Seattle F&S,2518
15,Tampa F&S,4729
15,Toronto F&S,53277
15,USD Region Offices,238
15,Vancouver F&S,1335
1501705,Toronto F&S,8
1501706,Toronto F&S,8
151,Tampa F&S,117
151,Toronto F&S,626
154,Seattle F&S,28
154,Toronto F&S,22
154,USD Region Offices,40
155,USD Region Offices,12
156,Great Lakes CC,72
156,Montreal F&S,57
156,Toronto F&S,2028
156,Vancouver F&S,177
157,Montreal F&S,10
157,Tampa F&S,24
157,Toronto F&S,5423
158,Toronto F&S,46
159,Tampa F&S,16
159,USD Region Offices,408
16,Atlanta F&S,5246
16,Baltimore F&S,5326
16,Edmonton F&S,7173
16,Fontana,3738
16,Great Lakes CC,1063
16,Houston F&S,2162
16,Montreal F&S,4350
16,Sacramento Main,381
16,Seattle F&S,3703
16,Tampa F&S,8235
16,Toronto F&S,60761
16,USD Region Offices,376
16,Vancouver F&S,1735
160,Fontana,1
160,Great Lakes CC,8
160,Montreal F&S,166
160,Seattle F&S,27
160,Toronto F&S,51
160,USD Region Offices,12
1600,Montreal F&S,210
1600,Seattle F&S,86
1600,Toronto F&S,4262
1601,Montreal F&S,287
1601,Toronto F&S,1010
1604,Atlanta F&S,60
1604,Edmonton F&S,130
1604,Fontana,43
1604,Houston F&S,112
1604,Seattle F&S,410
1604,Tampa F&S,6
1604,Toronto F&S,1213
1605,Atlanta F&S,29
1605,Baltimore F&S,502
1605,Edmonton F&S,1324
1605,Fontana,1645
1605,Great Lakes CC,780
1605,Houston F&S,380
1605,Montreal F&S,6543
1605,Sacramento Main,625
1605,Seattle F&S,3885
1605,Tampa F&S,719
1605,Toronto F&S,5530
1605,USD Region Offices,18
1605,Vancouver F&S,1988
1606,Great Lakes CC,7
1606,Montreal F&S,2680
1606,Toronto F&S,13140
1606,USD Region Offices,1922
1606,Vancouver F&S,1974
161,Fontana,3
161,Houston F&S,38
161,Seattle F&S,122
161,Tampa F&S,118
161,Toronto F&S,620
161,USD Region Offices,12
1610,Seattle F&S,48
1613,Toronto F&S,2099
162,Seattle F&S,81
162,Toronto F&S,126
162,USD Region Offices,2
1625,Sacramento Main,560
1626,Seattle F&S,45
1628,Atlanta F&S,18
1628,Houston F&S,232
1628,Tampa F&S,100
1628,Toronto F&S,1722
163,Great Lakes CC,22
163,Montreal F&S,367
163,Seattle F&S,32
163,Toronto F&S,4157
1630,Houston F&S,60
1633,Atlanta F&S,638
1633,Baltimore F&S,1339
1633,Fontana,1795
1633,Great Lakes CC,42
1633,Houston F&S,5582
1633,Sacramento Main,204
1633,Seattle F&S,356
1633,Tampa F&S,565
164,Baltimore F&S,48
164,Edmonton F&S,18
164,Montreal F&S,228
164,Sacramento Main,3
164,Seattle F&S,279
164,Toronto F&S,984
164,USD Region Offices,564
164,Vancouver F&S,618
165,Toronto F&S,58
1652,USD Region Offices,28
166,Fontana,21
166,Montreal F&S,81
166,Seattle F&S,18
166,Toronto F&S,105
166,USD Region Offices,2
1669,Seattle F&S,106
167,USD Region Offices,2
168,Montreal F&S,43
168,Seattle F&S,23
169,Atlanta F&S,22
169,Baltimore F&S,16
169,Fontana,111
169,Great Lakes CC,2
169,Linden,2
169,Montreal F&S,859
169,Sacramento Main,32
169,Seattle F&S,106
169,Toronto F&S,354
169,USD Region Offices,36
169,Vancouver F&S,60
17,Atlanta F&S,3777
17,Baltimore F&S,8482
17,Edmonton F&S,374
17,Fontana,1719
17,Great Lakes CC,506
17,Houston F&S,2098
17,Montreal F&S,1237
17,Sacramento Main,907
17,Seattle F&S,2435
17,Tampa F&S,8548
17,Toronto F&S,7382
17,USD Region Offices,304
17,Vancouver F&S,21
1718001,Atlanta F&S,93
1718001,Baltimore F&S,367
1718001,Edmonton F&S,1069
1718001,Fontana,1600
1718001,Great Lakes CC,8
1718001,Houston F&S,2860
1718001,Linden,1601
1718001,Sacramento Main,1088
1718001,Seattle F&S,1010
1718001,Tampa F&S,817
1718001,Toronto F&S,20
1718001,USD Region Offices,195
1718001,Vancouver F&S,1367
1718002,Baltimore F&S,211
1718002,Edmonton F&S,856
1718002,Fontana,3501
1718002,Great Lakes CC,50
1718002,Houston F&S,2339
1718002,Linden,3181
1718002,Sacramento Main,2351
1718002,Seattle F&S,876
1718002,Tampa F&S,490
1718002,USD Region Offices,530
1718002,Vancouver F&S,789
1718003,Atlanta F&S,2
1718003,Baltimore F&S,148
1718003,Edmonton F&S,675
1718003,Fontana,860
1718003,Great Lakes CC,75
1718003,Houston F&S,1107
1718003,Linden,1234
1718003,Sacramento Main,3769
1718003,Seattle F&S,707
1718003,Tampa F&S,781
1718003,USD Region Offices,240
1718003,Vancouver F&S,72
1718004,Baltimore F&S,1156
1718004,Edmonton F&S,321
1718004,Fontana,1066
1718004,Great Lakes CC,12
1718004,Houston F&S,959
1718004,Linden,646
1718004,Sacramento Main,1123
1718004,Seattle F&S,1051
1718004,Tampa F&S,1035
1718004,USD Region Offices,490
1718004,Vancouver F&S,733
1718007,Baltimore F&S,34
1718007,Edmonton F&S,638
1718007,Fontana,734
1718007,Great Lakes CC,1
1718007,Houston F&S,1131
1718007,Linden,387
1718007,Sacramento Main,763
1718007,Seattle F&S,337
1718007,Tampa F&S,547
1718007,USD Region Offices,68
1718008,Baltimore F&S,146
1718008,Edmonton F&S,97
1718008,Fontana,895
1718008,Houston F&S,99
1718008,Linden,236
1718008,Sacramento Main,212
1718008,Seattle F&S,449
1718008,Tampa F&S,553
1718008,USD Region Offices,55
1718008,Vancouver F&S,212
1718009,Baltimore F&S,20
1718009,Edmonton F&S,45
1718009,Fontana,247
1718009,Great Lakes CC,19
1718009,Houston F&S,489
1718009,Linden,526
1718009,Sacramento Main,287
1718009,Seattle F&S,24
1718009,Tampa F&S,26
1718009,USD Region Offices,40
1718009,Vancouver F&S,231
1718010,Baltimore F&S,1
1718010,Edmonton F&S,12
1718010,Fontana,178
1718010,Houston F&S,205
1718010,Linden,11
1718010,Sacramento Main,342
1718010,Seattle F&S,8
1718010,Tampa F&S,442
1718010,USD Region Offices,57
1718011,Baltimore F&S,91
1718011,Edmonton F&S,31
1718011,Fontana,175
1718011,Great Lakes CC,8
1718011,Houston F&S,343
1718011,Linden,196
1718011,Sacramento Main,130
1718011,Seattle F&S,84
1718011,Tampa F&S,252
1718011,USD Region Offices,37
1718014,Vancouver F&S,719
1718015,Baltimore F&S,442
1718015,Edmonton F&S,745
1718015,Fontana,1161
1718015,Great Lakes CC,45
1718015,Houston F&S,5445
1718015,Linden,2439
1718015,Sacramento Main,1702
